454.539	0
455.455	0
456.371	0
457.286	0
458.202	0
459.117	0
460.033	0
460.949	0
461.864	0
462.78	0
463.695	0
464.611	0
465.527	0
466.442	0
467.358	0
468.273	0.00109218
469.189	0
470.105	0.00218437
471.02	0
471.936	0
472.851	0.00109218
473.767	0
474.683	0
475.598	0.00109218
476.514	0.00546092
477.429	0.00109218
478.345	0.00327655
479.261	0
480.176	0.00109218
481.092	0.00436874
482.007	0.00546092
482.923	0.00873748
483.839	0.0109218
484.754	0.00764529
485.67	0.0141984
486.585	0.0196593
487.501	0.017475
488.417	0.0196593
489.332	0.0305812
490.248	0.0218437
491.163	0.0447796
492.079	0.0262124
492.995	0.029489
493.91	0.0240281
494.826	0.0338577
495.741	0.0360421
496.657	0.0371343
497.572	0.046964
498.488	0.0360421
499.404	0.0535171
500.319	0.0338577
501.235	0.0436874
502.15	0.0316734
503.066	0.0393187
503.982	0.0480561
504.897	0.0393187
505.813	0.0458718
506.728	0.0327655
507.644	0.0393187
508.56	0.0196593
509.475	0.0327655
510.391	0.0152906
511.306	0.0141984
512.222	0.0262124
513.138	0.00982966
514.053	0.0152906
514.969	0.017475
515.884	0.00546092
516.8	0.0163828
517.716	0.00436874
518.631	0.00655311
519.547	0.00218437
520.462	0.00109218
521.378	0.00109218
522.294	0.00109218
523.209	0.00109218
524.125	0
525.04	0
525.956	0.00109218
526.872	0
527.787	0
528.703	0
529.618	0
530.534	0
531.45	0
532.365	0.00109218
533.281	0
534.196	0.00109218
535.112	0
536.028	0
536.943	0
537.859	0
538.774	0
539.69	0
540.605	0
541.521	0
542.437	0
543.352	0
544.268	0
545.183	0
